date,title,source,url
2018-09-23T01:18:00Z,China trade is one way trade: theirs,the-huffington-post,https://www.huffingtonpost.com/entry/china-trade-is-one-way-trade-theirs_us_594513b6e4b024b7e0df4c53
2018-09-14T10:00:07Z,Frank Gehry’s Disney Hall Is Technodreaming,the-new-york-times,https://www.nytimes.com/2018/09/14/arts/design/refik-anadol-la-philharmonic-disney-hall.html
2018-09-13T19:37:24Z,Kara Swisher: The Real Google Censorship Scandal,the-new-york-times,https://www.nytimes.com/2018/09/13/opinion/google-censorship-trump-china.html
2018-09-13T11:00:04Z,"Review: In ‘Science Fair,’ High School Students Are World-Class Scholars",the-new-york-times,https://www.nytimes.com/2018/09/13/movies/science-fair-review.html
2018-09-22T18:30:05Z,What China Can Teach the U.S. About Artificial Intelligence,the-new-york-times,https://www.nytimes.com/2018/09/22/opinion/sunday/ai-china-united-states.html
2018-09-04T15:53:27Z,Understanding the times: Satellite Images and Shadow Analysis: How The Times Verifies Eyewitness Videos,the-new-york-times,https://www.nytimes.com/2018/09/04/reader-center/social-media-video-how-to-verify.html
2018-09-07T14:22:39Z,"NETFLIX Roulette, Where Movies Never End; Algorithm Traps...",the-new-york-times,https://www.nytimes.com/2018/09/07/movies/netflix-roulette-tau-el-aviso-candy-jar.html
2018-09-05T00:53:13Z,The Politicians Are Coming for Silicon Valley,the-new-york-times,https://www.nytimes.com/2018/09/04/opinion/twitter-facebook-senate-hearing.html
2018-09-23T19:31:03Z,Saving Our Future,the-new-york-times,https://www.nytimes.com/2018/09/23/opinion/john-kerry-saving-our-future.html
2018-09-05T09:00:07Z,Live Briefing: Facebook and Twitter Executives Head to Capitol Hill,the-new-york-times,https://www.nytimes.com/2018/09/05/technology/facebook-twitter-congress.html
2018-09-20T05:09:15Z,Cboe Exchange Turns to Machines to Police Its 'Fear Gauge',the-new-york-times,https://www.nytimes.com/reuters/2018/09/20/business/20reuters-cboe-vix.html
2018-09-26T05:07:37Z,"China to Further Boost $3.8 Trillion Digital Economy, Create More Jobs",the-new-york-times,https://www.nytimes.com/reuters/2018/09/26/business/26reuters-china-economy-jobs.html
2018-09-03T00:00:00Z,Silicon Valley Doesn’t Like Trump. It Can Still Work With the Government.,the-new-york-times,https://www.nytimes.com/2018/09/03/business/silicon-valley-trump-government.html
2018-09-04T00:00:00Z,Line Corp Says to Raise $1.33 Billion Through Convertible Euro Bonds,the-new-york-times,https://www.nytimes.com/reuters/2018/09/04/technology/04reuters-line-fundraising.html
2018-09-03T00:08:15Z,Companies Say Trump Is Hurting Business by Limiting Legal Immigration,the-new-york-times,https://www.nytimes.com/2018/09/02/business/trump-legal-immigration-h1b-visas.html
2018-10-01T23:31:50Z,Cancer Center’s Board Chairman Faults Top Doctor Over ‘Crossed Lines’,the-new-york-times,https://www.nytimes.com/2018/10/01/health/cancer-memorial-sloan-kettering-ethics.html
2018-09-21T19:34:19Z,Artificial intelligence hates the poor and disenfranchised,the-next-web,https://thenextweb.com/?p=1153369
2018-09-27T08:27:15Z,The algorithms that are currently fueling the deep learning revolution,the-next-web,https://thenextweb.com/contributors/2018/09/27/the-algorithms-that-are-currently-fueling-the-deep-learning-revolution/
2018-09-28T08:42:40Z,Worried about AI taking over the world? Science isn’t,the-next-web,https://thenextweb.com/?p=1154294
2018-10-01T11:14:45Z,AI could help drones ride air currents like majestic condors,the-next-web,https://thenextweb.com/?p=1155032
2018-09-06T18:22:31Z,This neural network lets you build and evolve little AI creatures,the-next-web,https://thenextweb.com/?p=1149365
2018-09-10T20:37:40Z,This AI mashes up existing games to create new ones,the-next-web,https://thenextweb.com/?p=1150028
2018-09-13T21:27:27Z,Google Cloud’s new AI head comes with his own ties to the Pentagon’s Project Maven,the-next-web,https://thenextweb.com/?p=1151270
2018-09-04T13:04:53Z,"Blockchain doesn’t kill people, but smart contracts can, law professor says",the-next-web,https://thenextweb.com/hardfork/2018/09/04/smart-contracts-super-dumb-blockchain/
2018-09-18T20:16:18Z,"Google, Microsoft, and Amazon drool over Chinese AI market while Apple woos Trump",the-next-web,https://thenextweb.com/?p=1152219
2018-09-23T12:30:44Z,Hollywood did a surprisingly good job predicting our drone future,the-next-web,https://thenextweb.com/contributors/2018/09/23/hollywood-predicted-our-drone-future/
2018-09-19T07:05:38Z,AI can protect elephants from poachers — here’s how,the-next-web,https://thenextweb.com/?p=1152049
2018-09-12T21:44:56Z,MIT taught a neural network how to show its work,the-next-web,https://thenextweb.com/?p=1150691
2018-09-19T23:12:11Z,Teaching robots to predict the future,the-next-web,https://thenextweb.com/?p=1152616
2018-09-14T06:33:55Z,Facebook is building an AI tool to help devs fix buggy code,the-next-web,https://thenextweb.com/?p=1151354
2018-09-25T11:51:08Z,Voice assistants will probably let us down,the-next-web,https://thenextweb.com/?p=1153854
2018-09-16T08:30:29Z,Modern chatbots are a solid 6.5 — but we need to strive for the perfect 10,the-next-web,https://thenextweb.com/contributors/2018/09/16/chatbots-need-to-be-the-perfect-10/
2018-09-27T13:00:00Z,Learn how to get Salesforce-certified for less than $4 a course,the-next-web,https://thenextweb.com/offers/2018/09/27/learn-how-to-get-salesforce-certified-for-less-than-4-a-course/
2018-09-22T08:30:02Z,How your media buying agency is screwing you over,the-next-web,https://thenextweb.com/contributors/2018/09/22/your-media-buying-agency-is-screwing-you-over/
2018-09-25T09:38:48Z,AI has already been weaponized – that’s why we need to ban ‘killer robots’,the-next-web,https://thenextweb.com/?p=1152083
2018-09-24T17:59:54Z,Slack just bought (and killed) a beloved email app,the-next-web,https://thenextweb.com/?p=1153666
2018-09-10T22:24:04Z,AI guru Fei Fei Li set to leave Google this year,the-next-web,https://thenextweb.com/?p=1150075
2018-09-04T17:56:08Z,Google just turned 20 — time for it to grow up,the-next-web,https://thenextweb.com/?p=1148546
2018-09-24T17:43:52Z,‘Minimal Turing Test’ asks you to prove you’re a human with a single word,the-next-web,https://thenextweb.com/?p=1153649
2018-09-14T03:01:20Z,This is what a technology skillset looks like,the-next-web,https://thenextweb.com/2018/09/14/this-is-what-a-technology-skillset-looks-like/
2018-09-20T19:03:35Z,Tencent created AI agents that can beat StarCraft 2’s Cheater AI,the-next-web,https://thenextweb.com/?p=1153046
2018-09-25T13:13:52Z,Fairies and deepfakes: a brief history of visual trickery,the-next-web,https://thenextweb.com/?p=1153906
2018-09-15T12:30:03Z,Hooking up brains to machines could be the ‘next big thing’ for gaming,the-next-web,https://thenextweb.com/contributors/2018/09/15/hooking-up-brains-to-machines-could-be-the-next-big-thing-for-gaming/
2018-09-17T12:48:31Z,I dismantled Google’s tracking — here’s what happened,the-next-web,https://thenextweb.com/contributors/2018/09/17/i-dismantled-googles-tracking-heres-what-happened/
2018-09-08T08:30:22Z,Putting more plastic in the ocean might actually be a good thing,the-next-web,https://thenextweb.com/contributors/2018/09/08/more-plastic-in-ocean-could-be-positive/
2018-09-26T10:48:27Z,Smart cities are for the rich — we need to change that,the-next-web,https://thenextweb.com/?p=1153960
2018-09-30T12:30:50Z,Here’s how you can painlessly integrate voice in your business,the-next-web,https://thenextweb.com/contributors/2018/09/30/painlessly-integrate-voice-in-your-business/
2018-09-29T08:43:06Z,Why 5G matters to VR adoption,the-next-web,https://thenextweb.com/syndication/2018/09/29/why-5g-matters-to-vr-adoption/
2018-09-28T17:44:22Z,An entrepreneur’s guide to Toronto’s tech scene,the-next-web,https://thenextweb.com/contributors/2018/09/28/an-entrepreneurs-guide-to-torontos-tech-scene/
2018-09-26T07:23:04Z,"Emotion-detecting technology is everywhere, but it’s out of date",the-next-web,https://thenextweb.com/?p=1151955
2018-09-28T15:57:02Z,Burger King trolls artificial intelligence with new ads,the-next-web,https://thenextweb.com/?p=1155118
2018-09-26T22:24:25Z,Microsoft built AI to protect you from idiots that smoke at gas pumps,the-next-web,https://thenextweb.com/?p=1154424
2018-09-17T12:23:54Z,Jack Ma: Blockchain will be useless if it doesn’t help the environment,the-next-web,https://thenextweb.com/hardfork/2018/09/17/alibaba-jack-ma-blockchain/
2018-09-25T17:10:17Z,Report: China will outspend US on AI research by end of 2018,the-next-web,https://thenextweb.com/?p=1154012
2018-09-13T13:02:24Z,"Aspiring data engineers, here are four course bundles that’ll make your career",the-next-web,https://thenextweb.com/offers/2018/09/13/aspiring-data-engineers-here-are-four-course-bundles-thatll-make-your-career/
2018-09-12T17:24:41Z,Everything Apple announced at today’s iPhone event (live blog),the-next-web,https://thenextweb.com/apple/2018/09/12/apple-iphone-event-2018-announcements/
2018-09-27T14:40:49Z,Will the algorithmic timeline be the death of social media?,the-next-web,https://thenextweb.com/contributors/2018/09/27/algorithmic-timeline/
2018-09-29T11:20:44Z,Driverless cars need to see the world like we do,the-next-web,https://thenextweb.com/syndication/2018/09/29/driverless-cars-need-to-see-the-world-like-we-do/
2018-09-19T19:06:58Z,New physics AI could be the key to a quantum computing revolution,the-next-web,https://thenextweb.com/?p=1152599
2018-09-03T14:02:21Z,"Want to save $163,000 on a comp sci education? Here’s one way...",the-next-web,https://thenextweb.com/offers/2018/09/03/want-to-save-163000-on-a-comp-sci-education-heres-one-way/
2018-09-06T16:11:36Z,India contemplates introducing a national digital currency to avoid printing money,the-next-web,https://thenextweb.com/hardfork/2018/09/06/indias-central-bank-mulling-own-digital-currency/
2018-09-30T08:31:22Z,12 most important pillars of an effective SEO strategy,the-next-web,https://thenextweb.com/contributors/2018/09/30/12-important-pillars-of-an-effective-seo-strategy/
2018-09-06T13:00:02Z,Skydio’s self-flying AI drone is now open to app developers,the-verge,https://www.theverge.com/2018/9/6/17824834/skydio-r1-ai-self-flying-drone-skills-sdk-developers-retail-mass-production-model
2018-09-04T17:00:02Z,"Google’s new Chrome design launches with rounded tabs, new mobile layout, and updated password manager",the-verge,https://www.theverge.com/2018/9/4/17814516/google-chrome-new-design-features
2018-09-05T21:05:01Z,AI drone pilots will challenge humans in competition sponsored by Lockheed Martin,the-verge,https://www.theverge.com/2018/9/5/17822384/ai-autonomous-drone-quadcopter-pilot-drl-drone-racing-league-2019
2018-09-17T14:43:02Z,Amazon opens its first cashier-less Go store outside of Seattle,the-verge,https://www.theverge.com/2018/9/17/17869294/amazon-go-store-chicago-cashier-less
2018-09-21T19:07:17Z,Google built VR motion controllers for the Lenovo Mirage Solo headset,the-verge,https://www.theverge.com/2018/9/21/17887696/google-daydream-lenovo-mirage-solo-vr-motion-controllers-api
2018-09-09T14:00:02Z,"This beautiful map shows everything that powers an Amazon Echo, from data mines to lakes of lithium",the-verge,https://www.theverge.com/2018/9/9/17832124/ai-artificial-intelligence-supply-chain-anatomy-of-ai-kate-crawford-interview
2018-09-14T10:00:02Z,Stop calling Facebook’s effort to fix itself an “arms race”,the-verge,https://www.theverge.com/2018/9/14/17857712/mark-zuckerberg-facebook-election-security-arms-race-cold-war
2018-09-19T10:01:02Z,How white supremacists are thriving on YouTube,the-verge,https://www.theverge.com/2018/9/19/17876892/youtube-extremism-report-rebecca-lewis-data-society
2018-09-25T10:53:34Z,Google is using AI to predict floods in India and warn users,the-verge,https://www.theverge.com/2018/9/25/17900018/google-ai-predictions-flooding-india-public-alerts
2018-09-03T16:22:56Z,Google releases free AI tool to help companies identify child sexual abuse material,the-verge,https://www.theverge.com/2018/9/3/17814188/google-ai-child-sex-abuse-material-moderation-tool-internet-watch-foundation
2018-09-20T18:03:31Z,Amazon is turning the Echo into a security system,the-verge,https://www.theverge.com/2018/9/20/17883428/amazon-alexa-guard-alarm-ring-smart-home-security-price
2018-09-20T13:08:39Z,"AI gliders learn to fly using air currents, just like birds",the-verge,https://www.theverge.com/2018/9/20/17881770/ai-machine-learning-gliders-air-currents-learning-birds
2018-09-11T17:01:08Z,Facebook is making AI that can identify offensive memes,the-verge,https://www.theverge.com/2018/9/11/17846512/facebook-rosetta-meme-machine-learning-text-recognition-hate-speech
2018-09-17T21:27:55Z,"Amazon reportedly planning Alexa microwave, subwoofer, and more this year",the-verge,https://www.theverge.com/2018/9/17/17871766/amazon-alexa-echo-eight-new-devices-microwave-oven-car-gadget
2018-09-13T13:16:42Z,The 3 best and worst features of the iPhone XS and XS Max,the-verge,https://www.theverge.com/2018/9/13/17852912/iphone-xs-max-xr-features-best-worst-camera-smart-hdr-apple-price
2018-09-13T10:55:01Z,Can Apple’s iPhone XS camera catch up to Google’s Pixel?,the-verge,https://www.theverge.com/circuitbreaker/2018/9/13/17853984/iphone-xs-camera-vs-google-pixel
2018-09-19T15:37:35Z,There’s a lion in London’s Trafalgar Square that eats words and roars AI-generated poetry,the-verge,https://www.theverge.com/2018/9/19/17874722/please-feed-the-lions-ai-google-trafalgar-square-es-devlin
2018-09-15T10:00:02Z,"Facebook beats Twitter at fighting fake news, a new study found",the-verge,https://www.theverge.com/2018/9/15/17862198/facebook-fake-news-study-twitter-stanford-nyu
2018-09-05T19:26:12Z,Google turns 20: how an internet search engine reshaped the world,the-verge,https://www.theverge.com/2018/9/5/17823490/google-20th-birthday-anniversary-history-milestones
2018-09-12T19:11:29Z,The four biggest announcements from the Apple September event,the-verge,https://www.theverge.com/2018/9/12/17842438/apple-iphone-event-news-updates-xs-xr-watch-4-2018
2018-09-08T10:00:01Z,The Pentagon plans to spend $2 billion to put more artificial intelligence into its weaponry,the-verge,https://www.theverge.com/2018/9/8/17833160/pentagon-darpa-artificial-intelligence-ai-investment
2018-10-01T13:00:02Z,Ex-Apple engineers unveil a next-generation sensor for self-driving cars,the-verge,https://www.theverge.com/2018/10/1/17915276/aeva-4d-lidar-technology-next-gen-self-driving-car-sensor-system
2018-09-20T18:47:51Z,The 14 biggest announcements from Amazon’s surprise hardware event,the-verge,https://www.theverge.com/2018/9/20/17883242/amazon-alexa-event-2018-news-recap-echo-auto-dot-sub-link-auto-microwave
2018-09-22T10:00:01Z,Why Twitter reset the @Twitter account,the-verge,https://www.theverge.com/2018/9/22/17888600/twitter-account-marketing-leslie-berland
2018-09-25T01:10:13Z,Google CEO Sundar Pichai is headed to Washington this week to discuss censorship and China,the-verge,https://www.theverge.com/2018/9/24/17898930/google-ceo-sundar-pichai-meet-with-washington-gop-china
2018-09-18T10:00:02Z,Apple iPhone XS and XS Max review: smoothed out,the-verge,https://www.theverge.com/2018/9/18/17871816/apple-iphone-xs-max-review-camera-processor-battery-price
2018-09-23T17:00:01Z,Deezer researchers developed an AI system that detects a song’s musical mood,the-verge,https://www.theverge.com/2018/9/23/17888240/deezer-researchers-ai-system-detect-song-musical-mood
2018-09-20T10:00:01Z,Facebook will open a “war room” next week to monitor election interference,the-verge,https://www.theverge.com/2018/9/20/17880810/facebook-election-war-room-interference-misinformation
2018-09-15T10:48:26Z,The Human Promise of the AI Revolution,the-wall-street-journal,https://www.wsj.com/articles/the-human-promise-of-the-ai-revolution-1536935115
2018-09-07T14:08:00Z,Tesla Accounting Chief Leaves After Month on the Job - Wall Street Journal,the-wall-street-journal,https://www.wsj.com/articles/tesla-accounting-chief-leaves-after-month-on-the-job-1536326889
2018-09-27T18:39:03Z,AI will lead to the rise of digital dictatorships,the-wall-street-journal,https://www.wsj.com/articles/historian-yuval-noah-harari-on-the-robot-revolution-1538057544
2018-09-05T14:49:37Z,Don't Believe the Algorithm,the-wall-street-journal,https://www.wsj.com/articles/dont-believe-the-algorithm-1536157620
2018-09-07T11:48:37Z,Elon Musk Appears to Smoke Cannabis in Lengthy Interview,the-wall-street-journal,https://www.wsj.com/articles/elon-musk-appears-to-smoke-marijuana-on-camera-in-lengthy-interview-1536318688
2018-09-17T11:34:09Z,Alibaba's Jack Ma Says Government Should Stick to Governing,the-wall-street-journal,https://www.wsj.com/articles/alibabas-jack-ma-says-government-should-stick-to-governing-1537183483
2018-09-20T14:14:54Z,Artificial Intelligence: The Robots Are Now Hiring,the-wall-street-journal,https://www.wsj.com/articles/artificial-intelligence-the-robots-are-now-hiring-moving-upstream-1537435820
2018-09-16T21:19:19Z,How to Buy a House the Wall Street Way,the-wall-street-journal,https://www.wsj.com/articles/how-to-buy-a-house-the-wall-street-way-1537102800
2018-09-19T02:26:27Z,AI Is the New Weapon Against Cyberattacks,the-wall-street-journal,https://www.wsj.com/articles/how-ai-can-help-stop-cyberattacks-1537322940
2018-09-12T09:36:54Z,EU Backs Fines for Tech Firms Over Terror Propaganda - Wall Street Journal,the-wall-street-journal,https://www.wsj.com/articles/eu-backs-fines-for-tech-firms-over-terror-propaganda-1536744963
2018-09-21T21:52:37Z,"Michael Ovitz, Former Hollywood Super Agent, Looks Back...",the-wall-street-journal,https://www.wsj.com/articles/michael-ovitz-the-former-hollywood-super-agent-looks-back-in-a-new-book-1537561186
2018-09-30T17:52:42Z,Tencent Targets Business Customers in Restructuring Plan - Wall Street Journal,the-wall-street-journal,https://www.wsj.com/articles/tencent-targets-business-customers-in-restructuring-plan-1538329670
2018-09-11T11:34:37Z,Robots Producing More of What Eat...,the-wall-street-journal,https://www.wsj.com/articles/see-food-why-robots-are-producing-more-of-what-you-eat-1536663744
2018-09-24T00:40:44Z,WPP Considers Merger of Young & Rubicam and Digital Ad Firm VML,the-wall-street-journal,https://www.wsj.com/articles/wpp-considers-merger-of-young-rubicam-and-digital-ad-firm-vml-1537729991
2018-09-18T14:56:12Z,Very Interesting! Awesome! Love it! Gmail Users Confront Chipper 'Smart Reply',the-wall-street-journal,https://www.wsj.com/articles/very-interesting-awesome-love-it-gmail-users-confront-chipper-smart-reply-1537282569
2018-09-18T14:27:10Z,Alibaba's Jack Ma Denies Beijing Forced Him Out,the-wall-street-journal,https://www.wsj.com/articles/alibabas-jack-ma-denies-beijing-forced-him-out-1537280485
2018-09-10T15:02:40Z,"Brain Data Could Read Moods, Potentially Treat Depression - Wall Street Journal",the-wall-street-journal,https://www.wsj.com/articles/mapping-moods-in-the-human-brain-1536591601
2018-09-24T02:27:00Z,Private Equity Turns to Big Data to Find Deals,the-wall-street-journal,https://www.wsj.com/articles/private-equity-turns-to-big-data-to-find-deals-1537754581
2018-09-19T02:49:50Z,Facial Recognition Goes Mainstream,the-wall-street-journal,https://www.wsj.com/articles/facial-recognition-goes-mainstream-1537322700
2018-09-25T15:17:38Z,Please Comb Your Hair. Phones With Facial Recognition Get Judgmental With Their Owners,the-wall-street-journal,https://www.wsj.com/articles/please-comb-your-hair-phones-with-facial-recognition-get-judgmental-with-their-owners-1537887972
2018-09-19T11:57:00Z,"Ordering Coffee Through Your Car? New Apps Turn Cars Into Smartphones, Raising Safety Questions",the-wall-street-journal,https://www.wsj.com/articles/ordering-coffee-through-your-car-new-apps-turn-cars-into-smartphones-raising-safety-questions-1537354800
2018-09-06T17:30:02Z,Quiz: Can You Tell the Difference Between Gmail Smart Reply and a Human?,the-wall-street-journal,https://www.wsj.com/articles/quiz-can-you-tell-the-difference-between-gmail-smart-reply-and-a-human-1536255000
2018-09-18T16:30:58Z,Venture Funding Flows to New York City Tech Startups,the-wall-street-journal,https://www.wsj.com/articles/venture-funding-flows-to-new-york-city-tech-startups-1537279706
2018-09-17T23:03:47Z,Software 'Robots' Power Surging Values for Three Little-Known Startups,the-wall-street-journal,https://www.wsj.com/articles/software-robots-power-surging-values-for-three-little-known-startups-1537225425
2018-09-17T02:29:27Z,Wearable Health Monitors: Do They Work?,the-wall-street-journal,https://www.wsj.com/articles/wearable-health-monitors-do-they-work-1537149961
2018-09-12T09:05:28Z,Real Time Economics: U.S. Workers Are Quitting Jobs at the Fastest Rate In 17 Years,the-wall-street-journal,https://blogs.wsj.com/economics/2018/09/12/real-time-economics-u-s-workers-are-quitting-jobs-at-the-fastest-rate-in-17-years/
2018-09-17T14:51:34Z,A Twist in the U.S. Tariff Battle: 'It's Helping China Be More Competitive',the-wall-street-journal,https://www.wsj.com/articles/a-twist-in-the-u-s-tariff-battle-its-helping-china-be-more-competitive-1537194771
2018-09-09T20:51:45Z,The Wall Street Journal: Alibaba’s Jack Ma likely to unveil succession plan Monday,the-wall-street-journal,https://www.wsj.com/articles/alibabas-jack-ma-expected-to-reveal-succession-plan-1536524117
2018-10-01T20:49:38Z,Robots Head for the Fields,the-wall-street-journal,https://www.wsj.com/articles/robots-head-for-the-fields-1538426976
2018-09-19T04:21:14Z,World Economic Forum Takes On China Tech Regulation,the-wall-street-journal,https://www.wsj.com/articles/world-economic-forum-takes-on-china-tech-regulation-1537329621
2018-09-25T14:46:38Z,Instagram's Kevin Systrom on the Platform He Built for One Billion Users,the-wall-street-journal,https://www.wsj.com/articles/instagrams-kevin-systrom-on-the-platform-he-built-for-one-billion-users-1537886795
2018-09-12T12:21:02Z,The First Flying-Car Review,the-wall-street-journal,https://www.wsj.com/articles/the-first-flying-car-review-1536753601
2018-09-20T09:29:00Z,Artificial Intelligence: The Robots Are Now Hiring - Moving Upstream,the-wall-street-journal,http://www.wsj.com/video/series/moving-upstream/artificial-intelligence-the-robots-are-now-hiring-moving-upstream/2790C6B9-4E47-4544-9331-36DB418366CF
2018-09-07T15:54:33Z,Elon Musk Appears to Smoke Marijuana,the-wall-street-journal,http://www.wsj.com/video/elon-musk-appears-to-smoke-marijuana/142F3B6D-6A09-4E9A-80C2-F458D2E505BE.html
2018-09-20T16:17:54Z,"Almost Half Of all Cell Phone Calls Will Be Spam by Next Year, Tech Security Firm Warns",time,http://time.com/5401861/cell-phone-calls-fraudulent-first-orion/
2018-09-25T09:07:07Z,U.N. to Caution Against Populism as World Leaders Convene for the Annual Summit,time,http://time.com/5405514/un-general-assembly-convenes-2018/
2018-09-20T20:24:16Z,Amazon Just Unveiled a Bunch of New Stuff With Alexa — Including a $60 Microwave,time,http://time.com/5402499/amazon-alexa-microwave/
2018-09-04T15:15:03Z,"20 Years Of Google Has Changed the Way We Think. Here’s How, According to a Historian of Information",time,http://time.com/5383389/google-history-search-information/
2018-09-07T11:12:50Z,Elon Musk Smokes Marijuana in His First Appearance Since Tweet About Taking Tesla Public,time,http://time.com/5389781/elon-musk-smokes-marijuana-podcast/
2018-09-16T14:08:39Z,Report: President Trump Moving Forward With His Plans to Impose China Tariffs,time,http://time.com/5397541/trump-plans-china-tariffs/
2018-09-19T19:43:37Z,‘This Is How Rats Work.’ Why Twitter’s Emphasis on Follower Counts Could Be Backfiring,time,http://time.com/5390750/twitter-follower-counts/
